timestamp,red
171808366,106326
171828366,106527
171848366,106713
171869366,106868
171889366,106940
171909366,106934
171929366,106910
171949366,106894
171969366,106885
171989366,106916
172009366,107004
172029366,107113
172049366,107219
172069366,107327
172090366,107437
172110366,107566
172130366,107678
172150366,107800
172170366,107912
172190366,107999
172210366,108063
172230366,108149
172250366,108028
172270366,107278
172291366,106354
172311366,105746
172331366,105452
172351366,105377
172371366,105481
172391366,105675
172411366,105872
172431366,106079
172451366,106276
172471366,106465
172492366,106609
172512366,106683
172532366,106716
172552366,106683
172572366,106669
172592366,106683
172612366,106750
172632366,106835
172652366,106924
172672366,107070
172692366,107182
172713366,107287
172733366,107418
172753366,107539
172773366,107650
172793366,107781
172813366,107885
172833366,107977
172853366,108067
172873366,108149
172893366,107950
172914366,107125
172934366,106256
172954366,105721
172974366,105482
172994366,105466
173014366,105585
173034366,105798
173054366,106020
173074366,106239
173094366,106468
173114366,106648
173135366,106771
173155366,106828
173175366,106799
173195366,106778
173215366,106747
173235366,106781
173255366,106860
173275366,106965
173295366,107076
173315366,107188
173336366,107311
173356366,107450
173376366,107583
173396366,107684
173416366,107805
173436366,107919
173456366,108020
173476366,108102
173496366,108179
173516366,108280
173537366,108261
173557366,107708
173577366,106821
173597366,106212
173617366,105925
173637366,105861
173657366,105964
173677366,106148
173697366,106376
173717366,106615
173737366,106854
173758366,107080
173778366,107228
173798366,107258
173818366,107230
173838366,107149
173858366,107101
173878366,107113
173898366,107169
173918366,107261
173938366,107371
173959366,107504
173979366,107644
173999366,107770
174019366,107890
174039366,108003
174059366,108107
174079366,108186
174099366,108269
174119366,108348
174139366,108453
174160366,108522
174180366,108288
174200366,107492
174220366,106723
174240366,106295
174260366,106136
174280366,106152
174300366,106300
174320366,106517
174340366,106739
174360366,107015
174381366,107259
174401366,107431
174421366,107522
174441366,107511
174461366,107464
174481366,107389
174501366,107367
174521366,107378
174541366,107427
174561366,107517
174582366,107634
174602366,107764
174622366,107884
174642366,107987
174662366,108105
174682366,108189
174702366,108274
174722366,108359
174742366,108469
174762366,108558
174783366,108279
174803366,107419
174823366,106615
174843366,106117
174863366,105915
174883366,105927
174903366,106060
174923366,106258
174943366,106464
174963366,106665
174983366,106882
175004366,107055
175024366,107151
175044366,107154
175064366,107109
175084366,107093
175104366,107077
175124366,107092
175144366,107160
175164366,107262
175184366,107393
175205366,107508
175225366,107643
175245366,107749
175265366,107861
175285366,107968
175305366,108072
175325366,108180
175345366,108261
175365366,108323
175385366,108386
175406366,108450
175426366,108391
175446366,107730
175466366,106716
175486366,105998
175506366,105622
175526366,105485
175546366,105525
175566366,105671
175586366,105839
175606366,106003
175627366,106162
175647366,106343
175667366,106507
175687366,106614
175707366,106661
175727366,106630
175747366,106611
175767366,106624
175787366,106686
175807366,106755
175828366,106862
175848366,106967
175868366,107104
175888366,107242
175908366,107381
175928366,107489
175948366,107583
175968366,107674
175988366,107753
176008366,107824
176028366,107898
176049366,107961
176069366,108026
176089366,108092
176109366,108185
176129366,107937
176149366,107042
176169366,106179
176189366,105650
176209366,105418
176229366,105409
176250366,105530
176270366,105718
176290366,105919
176310366,106084
176330366,106274
176350366,106457
176370366,106573
176390366,106647
176410366,106716
176430366,106736
176451366,106738
176471366,106788
176491366,106867
176511366,106977
176531366,107097
176551366,107219
176571366,107342
176591366,107494
176611366,107615
176631366,107741
176651366,107877
176672366,108000
176692366,108136
176712366,108238
176732366,108341
176752366,108437
176772366,108527
176792366,108605
176812366,108675
176832366,108739
176852366,108650
176873366,107948
176893366,106933
176913366,106241
176933366,105877
176953366,105791
176973366,105864
176993366,106016
177013366,106237
177033366,106416
177053366,106571
177074366,106741
177094366,106848
177114366,106919
177134366,106892
177154366,106850
177174366,106832
177194366,106847
177214366,106903
177234366,107001
177254366,107099
177274366,107220
177295366,107326
177315366,107472
177335366,107586
177355366,107686
177375366,107798
177395366,107889
177415366,107967
177435366,108036
177455366,108104
177475366,108180
177496366,108257
177516366,108330
177536366,108411
177556366,108496
177576366,108535
177596366,108087
177616366,107196
177636366,106529
177656366,106171
177676366,106056
177696366,106119
177717366,106318
177737366,106562
177757366,106812
177777366,107094
177797366,107336
177817366,107493
177837366,107560
177857366,107520
177877366,107433
177897366,107356
177918366,107340
177938366,107365
177958366,107435
177978366,107555
177998366,107704
178018366,107835
178038366,107975
178058366,108105
178078366,108186
178098366,108257
178119366,108313
178139366,108358
178159366,108413
178179366,108481
178199366,108573
178219366,108697
178239366,108521
178259366,107796
178279366,107011
178299366,106519
178319366,106300
178340366,106267
178360366,106395
178380366,106595
178400366,106813
178420366,107048
178440366,107267
178460366,107456
178480366,107554
178500366,107546
178520366,107483
178541366,107400
178561366,107357
178581366,107368
178601366,107419
178621366,107501
178641366,107617
178661366,107729
178681366,107843
178701366,107970
178721366,108068
178741366,108170
178762366,108260
178782366,108359
178802366,108448
178822366,108537
178842366,108627
178862366,108466
178882366,107662
178902366,106781
178922366,106218
178942366,105951
178963366,105893
178983366,105973
179003366,106137
179023366,106333
179043366,106518
179063366,106717
179083366,106912
179103366,107038
179123366,107087
179143366,107062
179164366,106991
179184366,106957
179204366,106968
179224366,107015
179244366,107118
179264366,107210
179284366,107313
179304366,107433
179324366,107556
179344366,107675
179364366,107784
179385366,107872
179405366,107974
179425366,108046
179445366,108144
179465366,108245
179485366,108304
179505366,108093
179525366,107224
179545366,106350
179565366,105787
179586366,105530
179606366,105483
179626366,105571
179646366,105751
179666366,105957
179686366,106114
179706366,106298
179726366,106471
179746366,106618
179766366,106686
179787366,106695
179807366,106683
179827366,106687
179847366,106699
179867366,106770
179887366,106881
179907366,106994
179927366,107114
179947366,107245
179967366,107361
179987366,107478
180008366,107585
180028366,107723
180048366,107813
180068366,107919
180088366,108024
180108366,108115
180128366,108226
180148366,108312
180168366,108047
180188366,107184
180209366,106367
180229366,105884
180249366,105661
180269366,105634
180289366,105743
180309366,105900
180329366,106119
180349366,106320
180369366,106522
180389366,106719
180410366,106846
180430366,106922
180450366,106920
180470366,106883
180490366,106902
180510366,106950
180530366,107012
180550366,107129
180570366,107256
180590366,107371
180611366,107492
180631366,107619
180651366,107770
180671366,107888
180691366,107982
180711366,108091
180731366,108202
180751366,108289
180771366,108368
180791366,108453
180811366,108513
180832366,108239
180852366,107392
180872366,106630
180892366,106208
180912366,106044
180932366,106070
180952366,106210
180972366,106430
180992366,106644
181012366,106880
181033366,107109
181053366,107289
181073366,107363
181093366,107338
181113366,107283
181133366,107233
181153366,107219
181173366,107255
181193366,107320
181213366,107425
181233366,107519
181254366,107643
181274366,107768
181294366,107877
181314366,107991
181334366,108098
181354366,108184
181374366,108262
181394366,108355
181414366,108479
181434366,108475
181455366,108019
181475366,107197
181495366,106615
181515366,106304
181535366,106236
181555366,106295
181575366,106453
181595366,106676
181615366,106893
181635366,107135
181656366,107344
181676366,107455
181696366,107475
181716366,107424
181736366,107343
181756366,107308
181776366,107303
181796366,107343
181816366,107413
181836366,107496
181857366,107594
181877366,107699
181897366,107821
181917366,107915
181937366,108012
181957366,108096
181977366,108165
181997366,108243
182017366,108323
182037366,108220
182057366,107526
182078366,106650
182098366,106073
182118366,105785
182138366,105701
182158366,105769
182178366,105928
182198366,106119
182218366,106283
182238366,106463
182258366,106631
182279366,106766
182299366,106797
182319366,106760
182339366,106722
182359366,106701
182379366,106714
182399366,106762
182419366,106842
182439366,106947
182459366,107062
182480366,107174
182500366,107288
182520366,107386
182540366,107476
182560366,107582
182580366,107672
182600366,107743
182620366,107826
182640366,107835
182660366,107349
182680366,106455
182701366,105732
182721366,105338
182741366,105179
182761366,105201
182781366,105332
182801366,105486
182821366,105638
182841366,105792
182861366,105960
182881366,106100
182902366,106182
182922366,106206
182942366,106211
182962366,106212
182982366,106231
183002366,106275
183022366,106344
183042366,106447
183062366,106559
183082366,106662
183103366,106763
183123366,106859
183143366,106978
183163366,107072
183183366,107151
183203366,107247
183223366,107322
183243366,107393
183263366,107477
183283366,107563
183304366,107485
183324366,106791
183344366,105936
183364366,105310
183384366,105007
183404366,104952
183424366,105020
183444366,105162
183464366,105318
183484366,105460
183504366,105595
183525366,105733
183545366,105842
183565366,105907
183585366,105918
183605366,105915
183625366,105915
183645366,105940
183665366,106014
183685366,106110
183705366,106207
183726366,106337
183746366,106439
183766366,106552
183786366,106669
183806366,106800
183826366,106909
183846366,107003
183866366,107094
183886366,107175
183906366,107261
183927366,107352
183947366,107433
183967366,107530
183987366,107573
184007366,107213
184027366,106372
184047366,105642
184067366,105223
184087366,105091
184107366,105134
184127366,105283
184148366,105472
184168366,105651
184188366,105807
184208366,105994
184228366,106146
184248366,106220
184268366,106214
184288366,106190
184308366,106156
184328366,106153
184349366,106175
184369366,106251
184389366,106343
184409366,106465
184429366,106587
184449366,106704
184469366,106812
184489366,106931
184509366,107023
184529366,107115
184550366,107200
184570366,107278
184590366,107359
184610366,107423
184630366,107516
184650366,107623
184670366,107581
184690366,107025
184710366,106209
184730366,105585
184751366,105292
184771366,105234
184791366,105325
184811366,105493
184831366,105697
184851366,105932
184871366,106154
184891366,106334
184911366,106426
184931366,106409
184951366,106346
184972366,106263
184992366,106237
185012366,106250
185032366,106291
185052366,106383
185072366,106511
185092366,106646
185112366,106760
185132366,106860
185152366,106953
185173366,107034
185193366,107112
185213366,107206
185233366,107265
185253366,107357
185273366,107455
185293366,107443
185313366,106960
185333366,106195
185353366,105611
185373366,105292
185394366,105190
185414366,105262
185434366,105395
185454366,105605
185474366,105817
185494366,106026
185514366,106229
185534366,106354
185554366,106378
185574366,106359
185595366,106325
185615366,106316
185635366,106336
185655366,106400
185675366,106503
185695366,106623
185715366,106743
185735366,106848
185755366,106943
185775366,107065
185796366,107154
185816366,107238
185836366,107324
185856366,107401
185876366,107457
185896366,107530
185916366,107589
185936366,107292
185956366,106442
185976366,105654
185997366,105141
186017366,104927
186037366,104905
186057366,104993
186077366,105153
186097366,105307
186117366,105432
186137366,105572
186157366,105720
186177366,105828
186197366,105886
186218366,105891
186238366,105870
186258366,105842
186278366,105862
186298366,105935
186318366,106040
186338366,106164
186358366,106272
186378366,106370
186398366,106473
186419366,106600
186439366,106690
186459366,106778
186479366,106873
186499366,106969
186519366,107046
186539366,107126
186559366,107202
186579366,107243
186599366,106879
186620366,106032
186640366,105298
186660366,104862
186680366,104697
186700366,104727
186720366,104840
186740366,104990
186760366,105149
186780366,105265
186800366,105427
186820366,105593
186841366,105709
186861366,105806
186881366,105831
186901366,105821
186921366,105853
186941366,105883
186961366,105966
186981366,106060
187001366,106195
187021366,106313
187042366,106437
187062366,106552
187082366,106678
187102366,106788
187122366,106911
187142366,107011
187162366,107082
187182366,107158
187202366,107231
187222366,107313
187242366,107392
187263366,107483
187283366,107562
187303366,107408
187323366,106626
187343366,105768
187363366,105201
187383366,104941
187403366,104884
187423366,104960
187443366,105144
187464366,105308
187484366,105472
187504366,105619
187524366,105778
187544366,105918
187564366,106001
187584366,106028
187604366,106020
187624366,106009
187644366,106046
187665366,106090
187685366,106159
187705366,106261
187725366,106388
187745366,106519
187765366,106658
187785366,106778
187805366,106915
187825366,107029
187845366,107137
187865366,107231
187886366,107306
187906366,107408
187926366,107498
187946366,107576
187966366,107660
187986366,107746
188006366,107752
188026366,107283
188046366,106383
188066366,105695
188087366,105314
188107366,105187
188127366,105242
188147366,105395
188167366,105601
188187366,105794
188207366,105987
188227366,106174
188247366,106318
188267366,106392
188287366,106391
188308366,106364
188328366,106365
188348366,106385
188368366,106448
188388366,106544
188408366,106644
188428366,106766
188448366,106908
188468366,107034
188488366,107143
188509366,107255
188529366,107355
188549366,107470
188569366,107576
188589366,107668
188609366,107757
188629366,107844
188649366,107903
188669366,107568
188689366,106744
188710366,106053
188730366,105677
188750366,105538
188770366,105560
188790366,105738
188810366,105959
188830366,106181
188850366,106426
188870366,106649
188890366,106840
188910366,106918
188931366,106902
188951366,106867
188971366,106852
188991366,106862
189011366,106928
189031366,107033
189051366,107139
189071366,107256
189091366,107373
189111366,107492
189132366,107618
189152366,107743
189172366,107858
189192366,107971
189212366,108097
189232366,108237
189252366,108173
189272366,107589
189292366,106829
189312366,106334
189333366,106110
189353366,106082
189373366,106218
189393366,106419
189413366,106662
189433366,106949
189453366,107235
189473366,107450
189493366,107566
189513366,107576
189533366,107505
189554366,107430
189574366,107391
189594366,107406
189614366,107470
189634366,107567
189654366,107674
189674366,107792
189694366,107905
189714366,108009
189734366,108131
189755366,108234
189775366,108346
189795366,108449
189815366,108376
189835366,107775
189855366,107009
189875366,106518
189895366,106293
189915366,106271
189935366,106388
189956366,106584
189976366,106812
189996366,107077
190016366,107351
190036366,107567
190056366,107683
190076366,107683
190096366,107615
190116366,107517
190136366,107457
190156366,107443
190177366,107445
190197366,107530
190217366,107614
190237366,107712
190257366,107837
190277366,107945
190297366,108021
190317366,108100
190337366,108177
190357366,108064
190378366,107379
190398366,106539
190418366,105985
190438366,105732
190458366,105682
190478366,105775
190498366,105951
190518366,106142
190538366,106328
190558366,106536
190579366,106723
190599366,106820
190619366,106818
190639366,106762
190659366,106696
190679366,106681
190699366,106702
190719366,106770
190739366,106871
190759366,106966
190779366,107076
190800366,107192
190820366,107328
190840366,107453
190860366,107559
190880366,107667
190900366,107694
190920366,107190
190940366,106289
190960366,105576
190980366,105190
191001366,105039
191021366,105078
191041366,105235
191061366,105399
191081366,105554
191101366,105711
191121366,105872
191141366,106036
191161366,106111
191181366,106139
191202366,106105
191222366,106099
191242366,106100
191262366,106158
191282366,106248
191302366,106354
191322366,106474
191342366,106597
191362366,106698
191382366,106821
191403366,106925
191423366,107007
191443366,107083
191463366,107187
191483366,107278
191503366,106988
191523366,106128
191543366,105342
191563366,104853
191583366,104680
191603366,104696
191624366,104810
191644366,104958
191664366,105105
191684366,105248
191704366,105403
191724366,105540
191744366,105652
191764366,105691
191784366,105701
191804366,105687
191825366,105703
191845366,105740
191865366,105811
191885366,105898
191905366,106017
191925366,106137
191945366,106250
191965366,106345
191985366,106464
192005366,106570
192026366,106667
192046366,106760
192066366,106854
192086366,106940
192106366,107024
192126366,107113
192146366,106929
192166366,106121
192186366,105282
192206366,104751
192226366,104529
192247366,104512
192267366,104631
192287366,104799
192307366,104980
192327366,105151
192347366,105321
192367366,105482
192387366,105582
192407366,105625
192427366,105629
192448366,105632
192468366,105650
192488366,105695
192508366,105795
192528366,105932
192548366,106070
192568366,106216
192588366,106342
192608366,106469
192628366,106575
192649366,106688
192669366,106784
192689366,106872
192709366,106952
192729366,107031
192749366,107111
192769366,107167
192789366,107237
192809366,107315
192829366,107179
192850366,106433
192870366,105588
192890366,105073
192910366,104845
192930366,104841
192950366,104987
192970366,105199
192990366,105391
193010366,105573
193030366,105755
193050366,105916
193071366,105983
193091366,105995
193111366,105966
193131366,105915
193151366,105934
193171366,106003
193191366,106081
193211366,106203
193231366,106337
193251366,106474
193272366,106597
193292366,106711
193312366,106823
193332366,106919
193352366,107008
193372366,107079
193392366,107167
193412366,107249
193432366,107319
193452366,107414
193473366,107391
193493366,106816
193513366,106043
193533366,105480
193553366,105221
193573366,105192
193593366,105303
193613366,105488
193633366,105686
193653366,105893
193673366,106110
193694366,106284
193714366,106385
193734366,106376
193754366,106330
193774366,106279
193794366,106235
193814366,106254
193834366,106312
193854366,106404
193874366,106537
193895366,106657
193915366,106767
193935366,106868
193955366,106965
193975366,107059
193995366,107129
194015366,107202
194035366,107270
194055366,107354
194075366,107449
194096366,107255
194116366,106500
194136366,105754
194156366,105278
194176366,105091
194196366,105086
194216366,105182
194236366,105356
194256366,105524
194276366,105695
194296366,105895
194317366,106041
194337366,106114
194357366,106117
194377366,106096
194397366,106056
194417366,106061
194437366,106110
194457366,106188
194477366,106292
194497366,106405
194518366,106512
194538366,106615
194558366,106698
194578366,106776
194598366,106878
194618366,106946
194638366,107036
194658366,107139
194678366,107222
194698366,107293
194719366,107336
194739366,106985
194759366,106096
194779366,105324
194799366,104842
194819366,104635
194839366,104635
194859366,104720
194879366,104833
194899366,104940
194920366,105047
194940366,105187
194960366,105362
194980366,105475
195000366,105557
195020366,105564
195040366,105538
195060366,105496
195080366,105467
195100366,105494
195120366,105579
195141366,105703
195161366,105859
195181366,106029
195201366,106194
195221366,106336
195241366,106461
195261366,106570
195281366,106664
195301366,106744
195321366,106827
195342366,106900
195362366,106983
195382366,107057
195402366,107136
195422366,107208
195442366,107207
195462366,106611
195482366,105677
195502366,104958
195522366,104568
195543366,104438
195563366,104464
195583366,104576
195603366,104700
195623366,104824
195643366,104926
195663366,105035
195683366,105182
195703366,105279
195723366,105332
195743366,105354
195764366,105355
195784366,105382
195804366,105419
195824366,105504
195844366,105617
195864366,105740
195884366,105870
195904366,105998
195924366,106106
195944366,106210
195965366,106324
195985366,106444
196005366,106545
196025366,106639
196045366,106725
196065366,106834
196085366,106920
196105366,107012
196125366,107097
196145366,107161
196166366,107242
196186366,107315
196206366,107417
196226366,107378
196246366,106695
196266366,105750
196286366,105092
196306366,104769
196326366,104677
196346366,104730
196366366,104859
196387366,105024
196407366,105173
196427366,105291
196447366,105464
196467366,105612
196487366,105713
196507366,105739
196527366,105727
196547366,105720
196567366,105722
196588366,105775
196608366,105855
196628366,105974
196648366,106134
196668366,106284
196688366,106425
196708366,106557
196728366,106663
196748366,106790
196768366,106910
196789366,107008
196809366,107103
196829366,107190
196849366,107293
196869366,107383
196889366,107458
196909366,107507
196929366,107583
196949366,107660
196969366,107741
196989366,107837
197010366,107923
197030366,107714
197050366,106828
197070366,105968
197090366,105471
197110366,105265
197130366,105236
197150366,105361
197170366,105537
197190366,105737
197211366,105909
197231366,106085
197251366,106258
197271366,106348
197291366,106394
197311366,106365
197331366,106316
197351366,106307
197371366,106314
197391366,106396
197412366,106495
197432366,106622
197452366,106776
197472366,106912
197492366,107029
197512366,107161
197532366,107277
197552366,107375
197572366,107483
197592366,107568
197612366,107633
197633366,107709
197653366,107779
197673366,107867
197693366,107967
197713366,108067
197733366,107907
197753366,107171
197773366,106396
197793366,105912
197813366,105696
197834366,105687
197854366,105829
197874366,106059
197894366,106293
197914366,106554
197934366,106819
197954366,107025
197974366,107132
197994366,107130
198014366,107059
198034366,106966
198055366,106912
198075366,106920
198095366,106973
198115366,107085
198135366,107208
198155366,107339
198175366,107454
198195366,107555
198215366,107657
198235366,107750
198256366,107830
198276366,107904
198296366,107984
198316366,108060
198336366,108203
198356366,108305
198376366,108076
198396366,107234
198416366,106424
198436366,105965
198457366,105771
198477366,105744
198497366,105880
198517366,106057
198537366,106235
198557366,106442
198577366,106660
198597366,106840
198617366,106926
198637366,106923
198657366,106855
198678366,106781
198698366,106734
198718366,106742
198738366,106804
198758366,106894
198778366,107011
198798366,107115
198818366,107230
198838366,107344
198858366,107440
198879366,107522
198899366,107609
198919366,107683
198939366,107748
198959366,107832
198979366,107915
198999366,107667
199019366,106796
199039366,105972
199059366,105446
199079366,105201
199100366,105132
199120366,105234
199140366,105394
199160366,105556
199180366,105681
199200366,105839
199220366,106004
199240366,106115
199260366,106153
199280366,106130
199301366,106076
199321366,106041
199341366,106075
199361366,106115
199381366,106209
199401366,106332
199421366,106456
199441366,106584
199461366,106707
199481366,106807
199501366,106911
199522366,106999
199542366,107105
199562366,107194
199582366,107293
199602366,107384
199622366,107450
199642366,107524
199662366,107508
199682366,106888
199702366,105921
199723366,105218
199743366,104844
199763366,104711
199783366,104743
199803366,104863
199823366,105007
199843366,105121
199863366,105213
199883366,105343
199903366,105490
199924366,105608
199944366,105655
199964366,105685
199984366,105682
200004366,105710
200024366,105748
200044366,105817
200064366,105925
200084366,106040
200104366,106162
200124366,106286
200145366,106408
200165366,106551
200185366,106671
200205366,106784
200225366,106892
200245366,106982
200265366,107058
200285366,107130
200305366,107196
200325366,107254
200346366,107345
200366366,107420
200386366,107198
200406366,106347
200426366,105511
200446366,104968
200466366,104737
200486366,104707
200506366,104807
200526366,104952
200547366,105119
200567366,105236
200587366,105376
200607366,105525
200627366,105665
200647366,105734
200667366,105745
200687366,105737
200707366,105719
200727366,105732
200747366,105783
200768366,105859
200788366,105982
200808366,106106
200828366,106251
200848366,106398
200868366,106528
200888366,106636
200908366,106761
200928366,106831
200948366,106931
200969366,107005
200989366,107109
201009366,107199
201029366,107289
201049366,107388
201069366,107477
201089366,107559
201109366,107647
201129366,107739
201149366,107835
201170366,107593
201190366,106674
201210366,105795
201230366,105269
201250366,105053
201270366,105044
201290366,105159
201310366,105346
201330366,105516
201350366,105676
201371366,105835
201391366,106002
201411366,106100
201431366,106119
201451366,106119
201471366,106090
201491366,106073
201511366,106099
201531366,106146
201551366,106237
201571366,106366
201592366,106494
201612366,106623
201632366,106749
201652366,106872
201672366,106987
201692366,107082
201712366,107175
201732366,107240
201752366,107319
201772366,107385
201793366,107454
201813366,107540
201833366,107623
201853366,107697
201873366,107784
201893366,107895
201913366,107957
201933366,107640
201953366,106738
201973366,106003
201994366,105598
202014366,105452
202034366,105475
202054366,105621
202074366,105850
202094366,106075
202114366,106298
202134366,106506
202154366,106686
202174366,106748
202194366,106753
202215366,106693
202235366,106625
202255366,106617
202275366,106644
202295366,106719
202315366,106824
202335366,106957
202355366,107104
202375366,107229
202395366,107337
202416366,107462
202436366,107547
202456366,107619
202476366,107705
202496366,107795
202516366,107896
202536366,107956
202556366,108017
202576366,108124
202596366,108184
202617366,107880
202637366,107014
202657366,106277
202677366,105857
202697366,105717
202717366,105727
202737366,105853
202757366,106044
202777366,106230
202797366,106414
202817366,106621
202838366,106790
202858366,106885
202878366,106873
202898366,106810
202918366,106761
202938366,106720
202958366,106715
202978366,106769
202998366,106855
203018366,106983
203039366,107110
203059366,107225
203079366,107366
203099366,107482
203119366,107577
203139366,107669
203159366,107762
203179366,107839
203199366,107927
203219366,108018
203240366,108078
203260366,107730
203280366,106843
203300366,106054
203320366,105577
203340366,105406
203360366,105393
203380366,105505
203400366,105665
203420366,105822
203440366,105932
203461366,106087
203481366,106256
203501366,106369
203521366,106416
203541366,106417
203561366,106385
203581366,106362
203601366,106363
203621366,106421
203641366,106480
203662366,106592
203682366,106716
203702366,106840
203722366,106956
203742366,107085
203762366,107212
203782366,107314
203802366,107391
203822366,107461
203842366,107539
203863366,107617
203883366,107695
203903366,107775
203923366,107856
203943366,107937
203963366,107973
203983366,107494
204003366,106470
204023366,105643
204043366,105169
204063366,104976
204084366,104976
204104366,105088
204124366,105237
204144366,105402
204164366,105512
204184366,105610
204204366,105751
204224366,105856
204244366,105930
204264366,105962
204285366,105971
204305366,105971
204325366,106001
204345366,106046
204365366,106163
204385366,106284
204405366,106407
204425366,106538
204445366,106668
204465366,106797
204486366,106926
204506366,107054
204526366,107169
204546366,107256
204566366,107335
204586366,107422
204606366,107502
204626366,107583
204646366,107646
204666366,107721
204686366,107778
204707366,107392
204727366,106412
204747366,105591
204767366,105115
204787366,104923
204807366,104906
204827366,105025
204847366,105164
204867366,105312
204887366,105445
204908366,105596
204928366,105746
204948366,105880
204968366,105948
204988366,105968
205008366,105962
205028366,105947
205048366,105975
205068366,106022
205088366,106115
205108366,106224
205129366,106353
205149366,106490
205169366,106637
205189366,106767
205209366,106912
205229366,107024
205249366,107118
205269366,107217
205289366,107331
205309366,107414
205330366,107517
205350366,107626
205370366,107708
205390366,107799
205410366,107904
205430366,107904
205450366,107372
205470366,106361
205490366,105631
205510366,105244
205531366,105118
205551366,105166
205571366,105332
205591366,105534
205611366,105749
205631366,105932
205651366,106113
205671366,106286
205691366,106380
205711366,106402
205731366,106385
205752366,106340
205772366,106332
205792366,106349
205812366,106432
205832366,106534
205852366,106653
205872366,106792
205892366,106937
205912366,107063
205932366,107206
205953366,107321
205973366,107426
205993366,107510
206013366,107596
206033366,107713
206053366,107826
206073366,107936
206093366,108060
206113366,108141
206133366,108249
206154366,108381
206174366,108471
206194366,108175
206214366,107276
206234366,106473
206254366,106027
206274366,105850
206294366,105877
206314366,106019
206334366,106242
206354366,106477
206375366,106718
206395366,106970
206415366,107167
206435366,107282
206455366,107298
206475366,107235
206495366,107153
206515366,107111
206535366,107128
206555366,107198
206576366,107292
206596366,107432
206616366,107577
206636366,107722
206656366,107863
206676366,108010
206696366,108104
206716366,108201
206736366,108284
206756366,108368
206776366,108420
206797366,108482
206817366,108602
206837366,108658
206857366,108407
206877366,107596
206897366,106805
206917366,106366
206937366,106170
206957366,106177
206977366,106313
206998366,106509
207018366,106726
207038366,106971
207058366,107222
207078366,107432
207098366,107522
207118366,107516
207138366,107451
207158366,107340
207178366,107258
207199366,107231
207219366,107267
207239366,107352
207259366,107449
207279366,107577
207299366,107703
207319366,107815
207339366,107915
207359366,108003
207379366,108083
207399366,108144
207420366,108201
207440366,108301
207460366,108328
207480366,107933
207500366,106992
207520366,106237
207540366,105786
207560366,105588
207580366,105581
207600366,105675
207621366,105862
207641366,106061
207661366,106253
207681366,106459
207701366,106638
207721366,106745
207741366,106772
207761366,106727
207781366,106673
207801366,106650
207822366,106667
207842366,106707
207862366,106782
207882366,106873
207902366,106985
207922366,107110
207942366,107215
207962366,107318
207982366,107425
208002366,107504
208022366,107589
208043366,107662
208063366,107765
208083366,107783
208103366,107290
208123366,106333
208143366,105605
208163366,105170
208183366,104996
208203366,105006
208223366,105114
208244366,105269
208264366,105428
208284366,105574
208304366,105733
208324366,105886
208344366,105991
208364366,106013
208384366,106027
208404366,106004
208424366,105985
208444366,105993
208465366,106044
208485366,106152
208505366,106260
208525366,106392
208545366,106522
208565366,106637
208585366,106761
208605366,106881
208625366,106975
208645366,107085
208666366,107174
208686366,107247
208706366,107328
208726366,107424
208746366,107464
208766366,106923
208786366,105987
208806366,105287
208826366,104931
208846366,104806
208866366,104834
208887366,104962
208907366,105148
208927366,105312
208947366,105481
208967366,105666
208987366,105809
209007366,105891
209027366,105933
209047366,105924
209067366,105895
209088366,105899
209108366,105943
209128366,106020
209148366,106144
209168366,106276
209188366,106394
209208366,106532
209228366,106659
209248366,106770
209268366,106887
209289366,106992
209309366,107102
209329366,107194
209349366,107277
209369366,107362
209389366,107460
209409366,107559
209429366,107517
209449366,106908
209469366,105984
209489366,105358
209510366,105044
209530366,104966
209550366,105053
209570366,105232
209590366,105453
209610366,105652
209630366,105838
209650366,106040
209670366,106176
209690366,106242
209711366,106240
209731366,106201
209751366,106188
209771366,106203
209791366,106254
209811366,106350
209831366,106464
209851366,106589
209871366,106728
209891366,106857
209911366,106993
209932366,107118
209952366,107230
209972366,107331
209992366,107433
210012366,107534
210032366,107642
210052366,107709
210072366,107780
210092366,107880
210112366,107975
210133366,107747
210153366,106913
210173366,106133
210193366,105691
210213366,105525
210233366,105542
210253366,105689
210273366,105899
210293366,106100
210313366,106317
210334366,106548
210354366,106745
210374366,106827
210394366,106805
210414366,106747
210434366,106681
210454366,106630
210474366,106636
210494366,106691
210514366,106792
210534366,106919
210555366,107053
210575366,107179
210595366,107315
210615366,107430
210635366,107551
210655366,107663
210675366,107757
210695366,107824
210715366,107908
210735366,108023
210756366,108073
210776366,107675
210796366,106850
210816366,106190
210836366,105847
210856366,105733
210876366,105764
210896366,105941
210916366,106131
210936366,106352
210956366,106609
210977366,106824
210997366,106979
211017366,107057
211037366,107016
211057366,106923
211077366,106819
211097366,106755
211117366,106768
211137366,106811
211157366,106897
211178366,106986
211198366,107108
211218366,107228
211238366,107332
211258366,107457
211278366,107556
211298366,107641
211318366,107728
211338366,107801
211358366,107888
211378366,107848
211399366,107219
211419366,106341
211439366,105737
211459366,105413
211479366,105335
211499366,105401
211519366,105549
211539366,105751
211559366,105925
211579366,106122
211600366,106310
211620366,106457
211640366,106527
211660366,106532
211680366,106498
211700366,106471
211720366,106454
211740366,106483
211760366,106559
211780366,106652
211801366,106776
211821366,106892
211841366,107026
211861366,107128
211881366,107245
211901366,107342
211921366,107447
211941366,107530
211961366,107592
